UNIPROT ID,GENE,From Docking List,Docking Rank,From Raw Data,GO ID,P-Value Significance,Fold Change
Q6PCM1,Kdm3a,,1443,Lysine-specific demethylase 3A (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2A) (Jumonji domain-containing protein 1A) ([histone H3]-dimethyl-L-lysine(9) demethylase 3A),mmu04714,0.735780028,0.975587899
Q6PCM1,Kdm3a,,3540,Lysine-specific demethylase 3A (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2A) (Jumonji domain-containing protein 1A) ([histone H3]-dimethyl-L-lysine(9) demethylase 3A),mmu04714,0.735780028,0.975587899
Q8BW72,Kdm4a,,2175,Lysine-specific demethylase 4A (EC 1.14.11.66) (EC 1.14.11.69) (JmjC domain-containing histone demethylation protein 3A) (Jumonji domain-containing protein 2A) ([histone H3]-trimethyl-L-lysine(36) demethylase 4A) ([histone H3]-trimethyl-L-lysine(9) demethylase 4A),,0.901397953,0.990194813
Q91VY5,Kdm4b,,832,Lysine-specific demethylase 4B (EC 1.14.11.66) (JmjC domain-containing histone demethylation protein 3B) (Jumonji domain-containing protein 2B) ([histone H3]-trimethyl-L-lysine(9) demethylase 4B),,0.657297938,1.032669791
Q8VCD7,Kdm4c,,7076,Lysine-specific demethylase 4C (EC 1.14.11.66) (JmjC domain-containing histone demethylation protein 3C) (Jumonji domain-containing protein 2C) ([histone H3]-trimethyl-L-lysine(9) demethylase 4C),,0.35951176,1.086326941
Q3UXZ9,Kdm5a,ARID,2452,Lysine-specific demethylase 5A (EC 1.14.11.67) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2) ([histone H3]-trimethyl-L-lysine(4) demethylase 5A),,0.948248765,1.008093333
Q80Y84,Kdm5b,ARID,2484,Lysine-specific demethylase 5B (EC 1.14.11.67) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B),,0.87606895,1.011340715
Q80Y84,Kdm5b,ARID,3818,Lysine-specific demethylase 5B (EC 1.14.11.67) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B),,0.87606895,1.011340715
Q80Y84,Kdm5b,ARID,7171,Lysine-specific demethylase 5B (EC 1.14.11.67) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B),,0.87606895,1.011340715
P41230,Kdm5c,ARID,714,Lysine-specific demethylase 5C (EC 1.14.11.67) (Histone demethylase JARID1C) (Jumonji/ARID domain-containing protein 1C) (Protein SmcX) (Protein Xe169) ([histone H3]-trimethyl-L-lysine(4) demethylase 5C),,0.972647498,1.004882224
P41230,Kdm5c,ARID,2734,Lysine-specific demethylase 5C (EC 1.14.11.67) (Histone demethylase JARID1C) (Jumonji/ARID domain-containing protein 1C) (Protein SmcX) (Protein Xe169) ([histone H3]-trimethyl-L-lysine(4) demethylase 5C),,0.972647498,1.004882224
Q62240,Kdm5d,ARID,1810,Lysine-specific demethylase 5D (EC 1.14.11.67) (Histocompatibility Y antigen) (H-Y) (Histone demethylase JARID1D) (Jumonji/ARID domain-containing protein 1D) (Protein SmcY) ([histone H3]-trimethyl-L-lysine(4) demethylase 5D),,0.661989804,1.042957763
O70546,Kdm6a,,1192,Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously transcribed TPR protein on the X chromosome) (Ubiquitously transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A),mmu05202,0.961921113,1.004074506
O70546,Kdm6a,,1295,Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously transcribed TPR protein on the X chromosome) (Ubiquitously transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A),mmu05202,0.961921113,1.004074506
O70546,Kdm6a,,1706,Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously transcribed TPR protein on the X chromosome) (Ubiquitously transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A),mmu05202,0.961921113,1.004074506
Q5NCY0,Kdm6b,,4729,Lysine-specific demethylase 6B (EC 1.14.11.68) (JmjC domain-containing protein 3) (Jumonji domain-containing protein 3) ([histone H3]-trimethyl-L-lysine(27) demethylase 6B),,0.416531072,1.148014825
Q5NCY0,Kdm6b,,6101,Lysine-specific demethylase 6B (EC 1.14.11.68) (JmjC domain-containing protein 3) (Jumonji domain-containing protein 3) ([histone H3]-trimethyl-L-lysine(27) demethylase 6B),,0.416531072,1.148014825
Q3UWM4,Kdm7a,,5634,Lysine-specific demethylase 7A (EC 1.14.11.-) (JmjC domain-containing histone demethylation protein 1D) (Lysine-specific demethylase 7),,0.068060605,1.155312331
Q9CXT6,Kdm8,,4083,Bifunctional peptidase and arginyl-hydroxylase JMJD5 (EC 1.14.11.73) (EC 3.4.-.-) (JmjC domain-containing protein 5) (Jumonji C domain-containing protein 5) (L-arginine (3R)-hydroxylase KDM8) (Lysine-specific demethylase 8),,0.934677078,0.993473816
Q60749,Khdrbs1,,4532,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)",,0.830353579,0.983266405
Q60749,Khdrbs1,,5336,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)",,0.830353579,0.983266405
Q80U38,Khnyn,,3819,Protein KHNYN (KH and NYN domain-containing protein),,0.5617512,0.950540774
Q80U38,Khnyn,,3883,Protein KHNYN (KH and NYN domain-containing protein),,0.5617512,0.950540774
Q3U0V1,Khsrp,,1454,Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP),,0.211950954,1.101723673
Q3U0V1,Khsrp,,2511,Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP),,0.211950954,1.101723673
Q3U0V1,Khsrp,,5097,Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP),,0.211950954,1.101723673
Q9D2Z8,Kif12,,6821,Kinesin-like protein KIF12,,0.911357494,1.251351114
Q6P9L6,Kif15,,7095,Kinesin-like protein KIF15 (Kinesin-like protein 2) (Kinesin-like protein 7),,0.320341147,0.670379784
Q6PFD6,Kif18b,,5580,Kinesin-like protein KIF18B,,0.40797862,0.531707908
Q6ZPU9,Kif1bp,,364,KIF-binding protein (KIF1-binding protein),,0.458866207,1.0538829
Q6ZPU9,Kif1bp,,1920,KIF-binding protein (KIF1-binding protein),,0.458866207,1.0538829
O35071,Kif1c,,2570,Kinesin-like protein KIF1C,,0.680965661,0.969611675
O35071,Kif1c,,4679,Kinesin-like protein KIF1C,,0.680965661,0.969611675
P97329,Kif20a,,5028,Kinesin-like protein KIF20A (Kinesin-like protein 174) (Rab6-interacting kinesin-like protein) (Rabkinesin-6),,0.373904133,1.352614567
Q80WE4,Kif20b,,4227,Kinesin-like protein KIF20B (Kinesin family member 20B) (Kinesin-related motor interacting with PIN1) (M-phase phosphoprotein 1) (MPP1),,0.02194705,0.582850971
Q9QXL2,Kif21a,,1803,Kinesin-like protein KIF21A,,0.939890692,1.004243056
Q3V300,Kif22,,1654,Kinesin-like protein KIF22,mmu04914,0.212486853,0.758055998
Q3V300,Kif22,,3162,Kinesin-like protein KIF22,mmu04914,0.212486853,0.758055998
Q52KG5,Kif26a,,2465,Kinesin-like protein KIF26A,,0.639710674,0.949747779
Q52KG5,Kif26a,,4130,Kinesin-like protein KIF26A,,0.639710674,0.949747779
Q7TNC6,Kif26b,,1794,Kinesin-like protein KIF26B,,0.304826194,1.09565002
Q7M6Z4,Kif27,,4617,Kinesin-like protein KIF27,,0.320574138,1.13828945
P28740,Kif2a,,2631,Kinesin-like protein KIF2A (Kinesin-2),,0.55837732,1.044744488
Q8C0N1,Kif2b,,5626,Kinesin-like protein KIF2B,,,
Q922S8,Kif2c,,3236,Kinesin-like protein KIF2C (Mitotic centromere-associated kinesin) (MCAK),,0.938993456,1.062388013
P28741,Kif3a,,7172,Kinesin-like protein KIF3A (Microtubule plus end-directed kinesin motor 3A),mmu04340,0.56201744,1.042042989
O35066,Kif3c,,65,Kinesin-like protein KIF3C,,0.47871456,1.051106559
O35066,Kif3c,,3801,Kinesin-like protein KIF3C,,0.47871456,1.051106559
Q9QWT9,Kifc1,,724,Kinesin-like protein KIFC1,,0.86076009,0.960618795
Q9QWT9,Kifc1,,5311,Kinesin-like protein KIFC1,,0.86076009,0.960618795
O08672,Kifc2,,2060,Kinesin-like protein KIFC2,,0.567025394,1.05184914
O35231,Kifc3,,2714,Kinesin-like protein KIFC3,,0.502291525,0.945446189
Q9QWT9,Kifc5b,,724,Kinesin-like protein KIFC1,,0.445844731,0.867004871
Q9QWT9,Kifc5b,,5311,Kinesin-like protein KIFC1,,0.445844731,0.867004871
E9PUA5,Kifc5b,,3588,Kinesin-like protein,,0.445844731,0.867004871
E9PUA5,Kifc5b,,4003,Kinesin-like protein,,0.445844731,0.867004871
Q8K339,Kin,,402,"DNA/RNA-binding protein KIN17 (Binding to curved DNA) (KIN, antigenic determinant of recA protein)",,0.69753419,0.962306847
Q8K339,Kin,,7005,"DNA/RNA-binding protein KIN17 (Binding to curved DNA) (KIN, antigenic determinant of recA protein)",,0.69753419,0.962306847
Q91V45,Kiss1,,5469,KiSS-1 receptor (KiSS-1R) (G-protein coupled receptor 54) (G-protein coupled receptor OT7T175) (mOT7T175) (Kisspeptins receptor) (Metastin receptor),,0.528943406,0.780805102
Q6Y4S4,Kiss1,,6647,Metastasis-suppressor KiSS-1 (Kisspeptin-1) [Cleaved into: Metastin (Kisspeptin-52); Kisspeptin-10 (Metastin45-54)],,0.528943406,0.780805102
Q91V45,Kiss1r,,5469,KiSS-1 receptor (KiSS-1R) (G-protein coupled receptor 54) (G-protein coupled receptor OT7T175) (mOT7T175) (Kisspeptins receptor) (Metastin receptor),mmu04080,0.907998565,1.008904083
Q3UXL4,Kiz,,677,Centrosomal protein kizuna (Polo-like kinase 1 substrate 1),,0.772477377,0.971936148
Q8R2S1,Kl,,1389,Ribosomal protein S6 kinase-like 1 (EC 2.7.11.1),"mmu00040,mmu04961,mmu04211",0.764017627,0.911972689
Q8R2S1,Kl,,5426,Ribosomal protein S6 kinase-like 1 (EC 2.7.11.1),"mmu00040,mmu04961,mmu04211",0.764017627,0.911972689
O88447,Klc1,,4235,Kinesin light chain 1 (KLC 1),mmu05132,0.416544622,1.059252178
O88447,Klc1,,4763,Kinesin light chain 1 (KLC 1),mmu05132,0.416544622,1.059252178
O88447,Klc1,,6339,Kinesin light chain 1 (KLC 1),mmu05132,0.416544622,1.059252178
O88448,Klc2,,1549,Kinesin light chain 2 (KLC 2),mmu05132,0.752262485,1.022758947
Q91W40,Klc3,,1812,Kinesin light chain 3,mmu05132,0.515923602,0.900222922
Q91W40,Klc3,,2358,Kinesin light chain 3,mmu05132,0.515923602,0.900222922
Q91W40,Klc3,,5211,Kinesin light chain 3,mmu05132,0.515923602,0.900222922
Q91W40,Klc3,,6231,Kinesin light chain 3,mmu05132,0.515923602,0.900222922
Q9DBS5,Klc4,,1870,Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8),mmu05132,0.523471659,0.943915045
Q9DBS5,Klc4,,2703,Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8),mmu05132,0.523471659,0.943915045
Q9DBS5,Klc4,,4557,Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8),mmu05132,0.523471659,0.943915045
Q9DBS5,Klc4,,5595,Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8),mmu05132,0.523471659,0.943915045
Q9JJZ6,Klf13,zf-C2H2,1802,Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Erythroid transcription factor FKLF-2) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3),,0.848523985,1.010695886
Q9JJZ6,Klf13,zf-C2H2,4191,Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Erythroid transcription factor FKLF-2) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3),,0.848523985,1.010695886
Q9JJZ6,Klf13,zf-C2H2,6793,Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Erythroid transcription factor FKLF-2) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3),,0.848523985,1.010695886
Q19A41,Klf14,zf-C2H2,1178,Krueppel-like factor 14,,1,1.033280339
Q19A41,Klf14,zf-C2H2,1423,Krueppel-like factor 14,,1,1.033280339
Q19A41,Klf14,zf-C2H2,2118,Krueppel-like factor 14,,1,1.033280339
Q19A41,Klf14,zf-C2H2,3795,Krueppel-like factor 14,,1,1.033280339
Q9ESX2,Klf14,zf-C2H2,2210,Transcription factor Sp6 (Epiprofin) (Krueppel-like factor 14),,1,1.033280339
Q9ESX2,Klf14,zf-C2H2,5747,Transcription factor Sp6 (Epiprofin) (Krueppel-like factor 14),,1,1.033280339
P58334,Klf16,zf-C2H2,3890,Krueppel-like factor 16 (Basic transcription element-binding protein 4) (BTE-binding protein 4) (Dopamine receptor-regulating factor) (Transcription factor BTEB4),,0.631849431,1.057897286
P58334,Klf16,zf-C2H2,5550,Krueppel-like factor 16 (Basic transcription element-binding protein 4) (BTE-binding protein 4) (Dopamine receptor-regulating factor) (Transcription factor BTEB4),,0.631849431,1.057897286
P58334,Klf16,zf-C2H2,6664,Krueppel-like factor 16 (Basic transcription element-binding protein 4) (BTE-binding protein 4) (Dopamine receptor-regulating factor) (Transcription factor BTEB4),,0.631849431,1.057897286
Q8CFA7,Klf17,zf-C2H2,6080,Krueppel-like factor 17 (Germ cell-specific zinc finger protein) (Zinc finger protein 393),,1,1.308784726
Q60980,Klf3,zf-C2H2,653,Krueppel-like factor 3 (Basic krueppel-like factor) (CACCC-box-binding protein BKLF) (TEF-2),mmu05202,0.624931478,0.960874034
Q60793,Klf4,zf-C2H2,5509,Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor),mmu04550,0.836377581,0.957809468
O08584,Klf6,zf-C2H2,6211,Krueppel-like factor 6 (Core promoter element-binding protein),,0.826214362,0.97716719
O35739,Klf9,zf-C2H2,3965,Krueppel-like factor 9 (Basic transcription element-binding protein 1) (BTE-binding protein 1) (GC-box-binding protein 1) (Transcription factor BTEB1),,0.048786003,1.157263928
Q6PAR0,Klhdc10,,5986,Kelch domain-containing protein 10,,0.781974595,1.021096987
Q6PAR0,Klhdc10,,6086,Kelch domain-containing protein 10,,0.781974595,1.021096987
Q921I2,Klhdc4,,2279,Kelch domain-containing protein 4,,0.644855871,1.064939732
Q921I2,Klhdc4,,2333,Kelch domain-containing protein 4,,0.644855871,1.064939732
Q921I2,Klhdc4,,4031,Kelch domain-containing protein 4,,0.644855871,1.064939732
Q921I2,Klhdc4,,5205,Kelch domain-containing protein 4,,0.644855871,1.064939732
Q69ZK5,Klhl14,,914,Kelch-like protein 14 (Protein interactor of Torsin-1A) (Printor) (Protein interactor of torsinA),,0.672438879,0.929887418
Q69ZK5,Klhl14,,1058,Kelch-like protein 14 (Protein interactor of Torsin-1A) (Printor) (Protein interactor of torsinA),,0.672438879,0.929887418
Q8JZP3,Klhl2,,5973,Kelch-like protein 2,,0.167068099,1.109867108
Q99JN2,Klhl22,,3186,Kelch-like protein 22,,0.823982209,1.017835581
E0CZ16,Klhl3,,4258,Kelch-like protein 3,,0.070274993,1.201923689
A2AI76,Klhl34,,7058,Kelch-like 34,,1,0.984711775
Q9D783,Klhl40,,4683,Kelch-like protein 40 (Kelch repeat and BTB domain-containing protein 5),,0.460540807,1.14537695
Q6ZPT1,Klhl9,,5870,Kelch-like protein 9,mmu04120,0.666801943,1.03034825
P55200,Kmt2a,,579,Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.354) (ALL-1) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)],"mmu00310,mmu05202,mmu04934",0.510495554,1.052663675
P55200,Kmt2a,,1203,Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.354) (ALL-1) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)],"mmu00310,mmu05202,mmu04934",0.510495554,1.052663675
P55200,Kmt2a,,4195,Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.354) (ALL-1) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)],"mmu00310,mmu05202,mmu04934",0.510495554,1.052663675
Q8BRH4,Kmt2c,,55,Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog),mmu00310,0.410082265,1.062957393
Q8BRH4,Kmt2c,,74,Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog),mmu00310,0.410082265,1.062957393
Q8BRH4,Kmt2c,,100,Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog),mmu00310,0.410082265,1.062957393
Q3UG20,Kmt2e,,2476,Inactive histone-lysine N-methyltransferase 2E (Inactive lysine N-methyltransferase 2E) (Myeloid/lymphoid or mixed-lineage leukemia protein 5 homolog),mmu00310,0.822567472,1.016431174
Q2YDW7,Kmt5a,,184,N-lysine methyltransferase KMT5A (EC 2.1.1.-) (H4-K20-HMTase KMT5A) (Histone-lysine N-methyltransferase KMT5A) (EC 2.1.1.361) (Lysine-specific methylase 5A) (PR/SET domain-containing protein 07) (PR-Set7) (PR/SET07) (SET domain-containing protein 8),mmu00310,0.64894733,0.970648494
Q0KK55,Kndc1,,255,Kinase non-catalytic C-lobe domain-containing protein 1 (KIND domain-containing protein 1) (Protein very KIND) (v-KIND) (Ras-GEF domain-containing family member 2),,0.564281079,1.046893801
Q0KK55,Kndc1,,4677,Kinase non-catalytic C-lobe domain-containing protein 1 (KIND domain-containing protein 1) (Protein very KIND) (v-KIND) (Ras-GEF domain-containing family member 2),,0.564281079,1.046893801
O08677,Kng1,,2800,Kininogen-1 [Cleaved into: Kininogen-1 heavy chain; Bradykinin; Kininogen-1 light chain],mmu04610,1.87E-07,0.009690226
Q9Z2Q2,Knop1,,5276,Lysine-rich nucleolar protein 1 (Testis-specific gene 118 protein),,0.862765011,1.019492372
Q9Z2Q2,Knop1,,5328,Lysine-rich nucleolar protein 1 (Testis-specific gene 118 protein),,0.862765011,1.019492372
Q9Z2Q2,Knop1,,6962,Lysine-rich nucleolar protein 1 (Testis-specific gene 118 protein),,0.862765011,1.019492372
Q9Z2Q2,Knop1,,6973,Lysine-rich nucleolar protein 1 (Testis-specific gene 118 protein),,0.862765011,1.019492372
Q9D9Z1,Knstrn,,6890,Small kinetochore-associated protein (SKAP) (Kinetochore-localized astrin-binding protein) (Kinastrin) (Kinetochore-localized astrin/SPAG5-binding protein) (TRAF4-associated factor 1),,0.790302828,0.923440402
Q8K1S7,Kremen2,,177,Kremen protein 2 (Dickkopf receptor 2) (Kringle domain-containing transmembrane protein 2) (Kringle-containing protein marking the eye and the nose),,0.771538038,0.908715086
Q8BGA5,Krr1,,334,KRR1 small subunit processome component homolog (HIV-1 Rev-binding protein 2 homolog) (KRR-R motif-containing protein 1),,0.922847589,0.994610643
Q8BGA5,Krr1,,4388,KRR1 small subunit processome component homolog (HIV-1 Rev-binding protein 2 homolog) (KRR-R motif-containing protein 1),,0.922847589,0.994610643
P04104,Krt1,,7324,"Keratin, type II cytoskeletal 1 (67 kDa cytokeratin) (Cytokeratin-1) (CK-1) (Keratin-1) (K1) (Type-II keratin Kb1)",,0.795446618,0.960802501
Q9Z2K1,Krt1,,6476,"Keratin, type I cytoskeletal 16 (Cytokeratin-16) (CK-16) (Keratin-16) (K16)",,0.795446618,0.960802501
Q6RHW0,Krt1,,6545,"Keratin, type I cytoskeletal 9 (Cytokeratin-9) (CK-9) (Keratin-9) (K9)",,0.795446618,0.960802501
P08730,Krt1,,5962,"Keratin, type I cytoskeletal 13 (47 kDa cytokeratin) (Cytokeratin-13) (CK-13) (Keratin-13) (K13)",,0.795446618,0.960802501
Q61781,Krt1,,7314,"Keratin, type I cytoskeletal 14 (Cytokeratin-14) (CK-14) (Keratin-14) (K14)",,0.795446618,0.960802501
